===== DUPLICATE EXPORT / REDECLARE FAMILY =====
lib/adaptive-deload-recovery-engine.ts(471,17): error TS2323: Cannot redeclare exported variable 'assessRecoveryNeed'.
lib/benchmark-testing-engine.ts(746,23): error TS2323: Cannot redeclare exported variable 'getAllBenchmarkTrends'.
lib/benchmark-testing-engine.ts(769,17): error TS2323: Cannot redeclare exported variable 'generateProgressFeedback'.
lib/benchmark-testing-engine.ts(865,17): error TS2323: Cannot redeclare exported variable 'calculateReadinessAdjustment'.
lib/benchmark-testing-engine.ts(893,17): error TS2323: Cannot redeclare exported variable 'detectLimiterFromBenchmarks'.
lib/benchmark-testing-engine.ts(968,17): error TS2323: Cannot redeclare exported variable 'getEnvelopeAdjustments'.
lib/benchmark-testing-engine.ts(1009,17): error TS2323: Cannot redeclare exported variable 'getConservativeEstimates'.
lib/benchmark-testing-engine.ts(1037,3): error TS2323: Cannot redeclare exported variable 'createBenchmark'.
lib/benchmark-testing-engine.ts(1037,3): error TS2484: Export declaration conflicts with exported declaration of 'createBenchmark'.
lib/benchmark-testing-engine.ts(1038,3): error TS2323: Cannot redeclare exported variable 'getLatestBenchmark'.
lib/benchmark-testing-engine.ts(1038,3): error TS2484: Export declaration conflicts with exported declaration of 'getLatestBenchmark'.
lib/benchmark-testing-engine.ts(1039,3): error TS2323: Cannot redeclare exported variable 'getUserBenchmarks'.
lib/benchmark-testing-engine.ts(1039,3): error TS2484: Export declaration conflicts with exported declaration of 'getUserBenchmarks'.
lib/benchmark-testing-engine.ts(1040,3): error TS2323: Cannot redeclare exported variable 'getBenchmarkHistory'.
lib/benchmark-testing-engine.ts(1040,3): error TS2484: Export declaration conflicts with exported declaration of 'getBenchmarkHistory'.
lib/benchmark-testing-engine.ts(1041,3): error TS2323: Cannot redeclare exported variable 'getBenchmarksByFamily'.
lib/benchmark-testing-engine.ts(1041,3): error TS2484: Export declaration conflicts with exported declaration of 'getBenchmarksByFamily'.
lib/benchmark-testing-engine.ts(1044,3): error TS2323: Cannot redeclare exported variable 'getBaselineTests'.
lib/benchmark-testing-engine.ts(1044,3): error TS2484: Export declaration conflicts with exported declaration of 'getBaselineTests'.
lib/benchmark-testing-engine.ts(1045,3): error TS2323: Cannot redeclare exported variable 'getEssentialBaselineTests'.
lib/benchmark-testing-engine.ts(1045,3): error TS2484: Export declaration conflicts with exported declaration of 'getEssentialBaselineTests'.
lib/benchmark-testing-engine.ts(1046,3): error TS2323: Cannot redeclare exported variable 'getTestsForSkill'.
lib/benchmark-testing-engine.ts(1046,3): error TS2484: Export declaration conflicts with exported declaration of 'getTestsForSkill'.
lib/benchmark-testing-engine.ts(1049,3): error TS2323: Cannot redeclare exported variable 'getProgressTestTriggers'.
lib/benchmark-testing-engine.ts(1049,3): error TS2484: Export declaration conflicts with exported declaration of 'getProgressTestTriggers'.
lib/benchmark-testing-engine.ts(1052,3): error TS2323: Cannot redeclare exported variable 'detectPlateauFromHistory'.
lib/benchmark-testing-engine.ts(1052,3): error TS2484: Export declaration conflicts with exported declaration of 'detectPlateauFromHistory'.
lib/benchmark-testing-engine.ts(1055,3): error TS2323: Cannot redeclare exported variable 'analyzeBenchmarkTrend'.
lib/benchmark-testing-engine.ts(1055,3): error TS2484: Export declaration conflicts with exported declaration of 'analyzeBenchmarkTrend'.
lib/benchmark-testing-engine.ts(1056,3): error TS2323: Cannot redeclare exported variable 'getAllBenchmarkTrends'.
lib/benchmark-testing-engine.ts(1056,3): error TS2484: Export declaration conflicts with exported declaration of 'getAllBenchmarkTrends'.
lib/benchmark-testing-engine.ts(1059,3): error TS2323: Cannot redeclare exported variable 'generateProgressFeedback'.
lib/benchmark-testing-engine.ts(1059,3): error TS2484: Export declaration conflicts with exported declaration of 'generateProgressFeedback'.
lib/benchmark-testing-engine.ts(1062,3): error TS2323: Cannot redeclare exported variable 'calculateReadinessAdjustment'.
lib/benchmark-testing-engine.ts(1062,3): error TS2484: Export declaration conflicts with exported declaration of 'calculateReadinessAdjustment'.
lib/benchmark-testing-engine.ts(1063,3): error TS2323: Cannot redeclare exported variable 'detectLimiterFromBenchmarks'.
lib/benchmark-testing-engine.ts(1063,3): error TS2484: Export declaration conflicts with exported declaration of 'detectLimiterFromBenchmarks'.
lib/benchmark-testing-engine.ts(1064,3): error TS2323: Cannot redeclare exported variable 'getEnvelopeAdjustments'.
lib/benchmark-testing-engine.ts(1064,3): error TS2484: Export declaration conflicts with exported declaration of 'getEnvelopeAdjustments'.
lib/benchmark-testing-engine.ts(1065,3): error TS2323: Cannot redeclare exported variable 'getConservativeEstimates'.
lib/benchmark-testing-engine.ts(1065,3): error TS2484: Export declaration conflicts with exported declaration of 'getConservativeEstimates'.
lib/canonical-materiality-contract.ts(1047,3): error TS2484: Export declaration conflicts with exported declaration of 'IdentityTruth'.
lib/canonical-materiality-contract.ts(1048,3): error TS2484: Export declaration conflicts with exported declaration of 'HistoryTruth'.
lib/canonical-materiality-contract.ts(1049,3): error TS2484: Export declaration conflicts with exported declaration of 'BottleneckTruth'.
lib/canonical-materiality-contract.ts(1050,3): error TS2484: Export declaration conflicts with exported declaration of 'PersonalizationLevers'.
lib/canonical-materiality-contract.ts(1051,3): error TS2484: Export declaration conflicts with exported declaration of 'ProvenanceAudit'.
lib/canonical-materiality-contract.ts(1052,3): error TS2484: Export declaration conflicts with exported declaration of 'LeverProvenance'.
lib/constraint-aware-assembly-engine.ts(72,14): error TS2323: Cannot redeclare exported variable 'SESSION_TIERS'.
lib/constraint-aware-assembly-engine.ts(209,17): error TS2323: Cannot redeclare exported variable 'analyzeConstraints'.
lib/constraint-aware-assembly-engine.ts(801,17): error TS2323: Cannot redeclare exported variable 'formatBuilderReasoning'.
lib/constraint-aware-assembly-engine.ts(903,17): error TS2323: Cannot redeclare exported variable 'generateWarmupProtocols'.
lib/constraint-aware-assembly-engine.ts(982,3): error TS2323: Cannot redeclare exported variable 'analyzeConstraints'.
lib/constraint-aware-assembly-engine.ts(982,3): error TS2484: Export declaration conflicts with exported declaration of 'analyzeConstraints'.
lib/constraint-aware-assembly-engine.ts(983,3): error TS2323: Cannot redeclare exported variable 'formatBuilderReasoning'.
lib/constraint-aware-assembly-engine.ts(983,3): error TS2484: Export declaration conflicts with exported declaration of 'formatBuilderReasoning'.
lib/constraint-aware-assembly-engine.ts(984,3): error TS2323: Cannot redeclare exported variable 'generateWarmupProtocols'.
lib/constraint-aware-assembly-engine.ts(984,3): error TS2484: Export declaration conflicts with exported declaration of 'generateWarmupProtocols'.
lib/constraint-aware-assembly-engine.ts(985,3): error TS2323: Cannot redeclare exported variable 'SESSION_TIERS'.
lib/constraint-aware-assembly-engine.ts(985,3): error TS2484: Export declaration conflicts with exported declaration of 'SESSION_TIERS'.
lib/cooldown-recovery-intelligence-engine.ts(572,17): error TS2323: Cannot redeclare exported variable 'analyzeSessionForRecovery'.
lib/cooldown-recovery-intelligence-engine.ts(686,17): error TS2323: Cannot redeclare exported variable 'selectRecoveryExercises'.
lib/cooldown-recovery-intelligence-engine.ts(747,17): error TS2323: Cannot redeclare exported variable 'generateIntelligentCooldown'.
lib/cooldown-recovery-intelligence-engine.ts(819,17): error TS2323: Cannot redeclare exported variable 'generateCompressedCooldown'.
lib/cooldown-recovery-intelligence-engine.ts(885,17): error TS2323: Cannot redeclare exported variable 'getRecoveryKnowledgeBubble'.
lib/cooldown-recovery-intelligence-engine.ts(943,17): error TS2323: Cannot redeclare exported variable 'generateCooldownExplanation'.
lib/cooldown-recovery-intelligence-engine.ts(962,17): error TS2323: Cannot redeclare exported variable 'createCooldownLogEntry'.
lib/cooldown-recovery-intelligence-engine.ts(992,3): error TS2323: Cannot redeclare exported variable 'analyzeSessionForRecovery'.
lib/cooldown-recovery-intelligence-engine.ts(992,3): error TS2484: Export declaration conflicts with exported declaration of 'analyzeSessionForRecovery'.
lib/cooldown-recovery-intelligence-engine.ts(993,3): error TS2323: Cannot redeclare exported variable 'selectRecoveryExercises'.
lib/cooldown-recovery-intelligence-engine.ts(993,3): error TS2484: Export declaration conflicts with exported declaration of 'selectRecoveryExercises'.
lib/cooldown-recovery-intelligence-engine.ts(994,3): error TS2323: Cannot redeclare exported variable 'generateIntelligentCooldown'.
lib/cooldown-recovery-intelligence-engine.ts(994,3): error TS2484: Export declaration conflicts with exported declaration of 'generateIntelligentCooldown'.
lib/cooldown-recovery-intelligence-engine.ts(995,3): error TS2323: Cannot redeclare exported variable 'generateCompressedCooldown'.
lib/cooldown-recovery-intelligence-engine.ts(995,3): error TS2484: Export declaration conflicts with exported declaration of 'generateCompressedCooldown'.
lib/cooldown-recovery-intelligence-engine.ts(996,3): error TS2323: Cannot redeclare exported variable 'getRecoveryKnowledgeBubble'.
lib/cooldown-recovery-intelligence-engine.ts(996,3): error TS2484: Export declaration conflicts with exported declaration of 'getRecoveryKnowledgeBubble'.
lib/cooldown-recovery-intelligence-engine.ts(997,3): error TS2323: Cannot redeclare exported variable 'generateCooldownExplanation'.
lib/cooldown-recovery-intelligence-engine.ts(997,3): error TS2484: Export declaration conflicts with exported declaration of 'generateCooldownExplanation'.
lib/cooldown-recovery-intelligence-engine.ts(998,3): error TS2323: Cannot redeclare exported variable 'createCooldownLogEntry'.
lib/cooldown-recovery-intelligence-engine.ts(998,3): error TS2484: Export declaration conflicts with exported declaration of 'createCooldownLogEntry'.
lib/enhanced-exercise-intelligence.ts(154,14): error TS2323: Cannot redeclare exported variable 'ENHANCED_EXERCISE_PROFILES'.
lib/enhanced-exercise-intelligence.ts(816,17): error TS2323: Cannot redeclare exported variable 'getEnhancedExerciseProfile'.
lib/enhanced-exercise-intelligence.ts(836,17): error TS2323: Cannot redeclare exported variable 'checkContraindications'.
lib/enhanced-exercise-intelligence.ts(883,17): error TS2323: Cannot redeclare exported variable 'getExercisesForUseCase'.
lib/enhanced-exercise-intelligence.ts(904,17): error TS2323: Cannot redeclare exported variable 'getExercisesForWeakPoint'.
lib/enhanced-exercise-intelligence.ts(933,17): error TS2323: Cannot redeclare exported variable 'generateWhyThisExercise'.
lib/enhanced-exercise-intelligence.ts(1032,17): error TS2323: Cannot redeclare exported variable 'scoreSubstitution'.
lib/enhanced-exercise-intelligence.ts(1159,17): error TS2323: Cannot redeclare exported variable 'generateOverrideWarning'.
lib/enhanced-exercise-intelligence.ts(1224,17): error TS2323: Cannot redeclare exported variable 'getExercisesForProgressionNode'.
lib/enhanced-exercise-intelligence.ts(1260,17): error TS2323: Cannot redeclare exported variable 'getPrerequisiteExercises'.
lib/enhanced-exercise-intelligence.ts(1320,17): error TS2323: Cannot redeclare exported variable 'getWeightedExercisesForSkillTarget'.
lib/enhanced-exercise-intelligence.ts(1373,17): error TS2323: Cannot redeclare exported variable 'generateWhyThisWeightedExercise'.
lib/enhanced-exercise-intelligence.ts(1416,3): error TS2323: Cannot redeclare exported variable 'ENHANCED_EXERCISE_PROFILES'.
lib/enhanced-exercise-intelligence.ts(1416,3): error TS2484: Export declaration conflicts with exported declaration of 'ENHANCED_EXERCISE_PROFILES'.
lib/enhanced-exercise-intelligence.ts(1417,3): error TS2323: Cannot redeclare exported variable 'getEnhancedExerciseProfile'.
lib/enhanced-exercise-intelligence.ts(1417,3): error TS2484: Export declaration conflicts with exported declaration of 'getEnhancedExerciseProfile'.
lib/enhanced-exercise-intelligence.ts(1418,3): error TS2323: Cannot redeclare exported variable 'checkContraindications'.
lib/enhanced-exercise-intelligence.ts(1418,3): error TS2484: Export declaration conflicts with exported declaration of 'checkContraindications'.
lib/enhanced-exercise-intelligence.ts(1419,3): error TS2323: Cannot redeclare exported variable 'getExercisesForUseCase'.
lib/enhanced-exercise-intelligence.ts(1419,3): error TS2484: Export declaration conflicts with exported declaration of 'getExercisesForUseCase'.
lib/enhanced-exercise-intelligence.ts(1420,3): error TS2323: Cannot redeclare exported variable 'getExercisesForWeakPoint'.
lib/enhanced-exercise-intelligence.ts(1420,3): error TS2484: Export declaration conflicts with exported declaration of 'getExercisesForWeakPoint'.
lib/enhanced-exercise-intelligence.ts(1421,3): error TS2323: Cannot redeclare exported variable 'generateWhyThisExercise'.
lib/enhanced-exercise-intelligence.ts(1421,3): error TS2484: Export declaration conflicts with exported declaration of 'generateWhyThisExercise'.
lib/enhanced-exercise-intelligence.ts(1422,3): error TS2323: Cannot redeclare exported variable 'scoreSubstitution'.
lib/enhanced-exercise-intelligence.ts(1422,3): error TS2484: Export declaration conflicts with exported declaration of 'scoreSubstitution'.
lib/enhanced-exercise-intelligence.ts(1423,3): error TS2323: Cannot redeclare exported variable 'generateOverrideWarning'.
lib/enhanced-exercise-intelligence.ts(1423,3): error TS2484: Export declaration conflicts with exported declaration of 'generateOverrideWarning'.
lib/enhanced-exercise-intelligence.ts(1424,3): error TS2323: Cannot redeclare exported variable 'getExercisesForProgressionNode'.
lib/enhanced-exercise-intelligence.ts(1424,3): error TS2484: Export declaration conflicts with exported declaration of 'getExercisesForProgressionNode'.
lib/enhanced-exercise-intelligence.ts(1425,3): error TS2323: Cannot redeclare exported variable 'getPrerequisiteExercises'.
lib/enhanced-exercise-intelligence.ts(1425,3): error TS2484: Export declaration conflicts with exported declaration of 'getPrerequisiteExercises'.
lib/enhanced-exercise-intelligence.ts(1427,3): error TS2323: Cannot redeclare exported variable 'getWeightedExercisesForSkillTarget'.
lib/enhanced-exercise-intelligence.ts(1427,3): error TS2484: Export declaration conflicts with exported declaration of 'getWeightedExercisesForSkillTarget'.
lib/enhanced-exercise-intelligence.ts(1428,3): error TS2323: Cannot redeclare exported variable 'generateWhyThisWeightedExercise'.
lib/enhanced-exercise-intelligence.ts(1428,3): error TS2484: Export declaration conflicts with exported declaration of 'generateWhyThisWeightedExercise'.
lib/flexible-schedule-engine.ts(966,3): error TS2484: Export declaration conflicts with exported declaration of 'FlexibleFrequencyInput'.
lib/flexible-schedule-engine.ts(967,3): error TS2484: Export declaration conflicts with exported declaration of 'FlexibleWeekStructure'.
lib/flexible-schedule-engine.ts(968,3): error TS2484: Export declaration conflicts with exported declaration of 'WeeklyAdaptationInput'.
lib/flexible-schedule-engine.ts(969,3): error TS2484: Export declaration conflicts with exported declaration of 'WeeklyAdaptationResult'.
lib/flexible-schedule-engine.ts(970,3): error TS2484: Export declaration conflicts with exported declaration of 'FlexibleFrequencyReasonCategory'.
lib/flexible-schedule-engine.ts(971,3): error TS2484: Export declaration conflicts with exported declaration of 'FlexibleFrequencyRootCauseAudit'.
lib/leaderboards/leaderboard-service.ts(505,15): error TS2484: Export declaration conflicts with exported declaration of 'BestScopeResult'.
lib/prehab/prehab-intelligence-engine.ts(155,14): error TS2323: Cannot redeclare exported variable 'PREHAB_PLACEMENT_RULES'.
lib/prehab/prehab-intelligence-engine.ts(241,14): error TS2323: Cannot redeclare exported variable 'SKILL_PREHAB_RECOMMENDATIONS'.
lib/prehab/prehab-intelligence-engine.ts(345,17): error TS2323: Cannot redeclare exported variable 'generateIntelligentPrehab'.
lib/prehab/prehab-intelligence-engine.ts(482,17): error TS2323: Cannot redeclare exported variable 'getSkillPrehabRecommendations'.
lib/prehab/prehab-intelligence-engine.ts(531,17): error TS2323: Cannot redeclare exported variable 'validatePrehabSpecificity'.
lib/prehab/prehab-intelligence-engine.ts(620,17): error TS2323: Cannot redeclare exported variable 'generateGuidePrehabSection'.
lib/prehab/prehab-intelligence-engine.ts(671,3): error TS2323: Cannot redeclare exported variable 'generateIntelligentPrehab'.
lib/prehab/prehab-intelligence-engine.ts(671,3): error TS2484: Export declaration conflicts with exported declaration of 'generateIntelligentPrehab'.
lib/prehab/prehab-intelligence-engine.ts(672,3): error TS2323: Cannot redeclare exported variable 'getSkillPrehabRecommendations'.
lib/prehab/prehab-intelligence-engine.ts(672,3): error TS2484: Export declaration conflicts with exported declaration of 'getSkillPrehabRecommendations'.
lib/prehab/prehab-intelligence-engine.ts(673,3): error TS2323: Cannot redeclare exported variable 'validatePrehabSpecificity'.
lib/prehab/prehab-intelligence-engine.ts(673,3): error TS2484: Export declaration conflicts with exported declaration of 'validatePrehabSpecificity'.
lib/prehab/prehab-intelligence-engine.ts(674,3): error TS2323: Cannot redeclare exported variable 'generateGuidePrehabSection'.
lib/prehab/prehab-intelligence-engine.ts(674,3): error TS2484: Export declaration conflicts with exported declaration of 'generateGuidePrehabSection'.
lib/prehab/prehab-intelligence-engine.ts(676,3): error TS2323: Cannot redeclare exported variable 'PREHAB_PLACEMENT_RULES'.
lib/prehab/prehab-intelligence-engine.ts(676,3): error TS2484: Export declaration conflicts with exported declaration of 'PREHAB_PLACEMENT_RULES'.
lib/prehab/prehab-intelligence-engine.ts(677,3): error TS2323: Cannot redeclare exported variable 'SKILL_PREHAB_RECOMMENDATIONS'.
lib/prehab/prehab-intelligence-engine.ts(677,3): error TS2484: Export declaration conflicts with exported declaration of 'SKILL_PREHAB_RECOMMENDATIONS'.
lib/prehab/prehab-preparation-engine.ts(559,17): error TS2323: Cannot redeclare exported variable 'analyzeJointStress'.
lib/prehab/prehab-preparation-engine.ts(668,17): error TS2323: Cannot redeclare exported variable 'calculatePrehabDuration'.
lib/prehab/prehab-preparation-engine.ts(707,17): error TS2323: Cannot redeclare exported variable 'selectPrehabExercises'.
lib/prehab/prehab-preparation-engine.ts(808,17): error TS2323: Cannot redeclare exported variable 'generateSafetyNotes'.
lib/prehab/prehab-preparation-engine.ts(853,17): error TS2323: Cannot redeclare exported variable 'generatePrehabWarmup'.
lib/prehab/prehab-preparation-engine.ts(922,17): error TS2323: Cannot redeclare exported variable 'prehabToExerciseBlock'.
lib/prehab/prehab-preparation-engine.ts(947,17): error TS2323: Cannot redeclare exported variable 'generateSkillFocusedPrehab'.
lib/prehab/prehab-preparation-engine.ts(966,3): error TS2323: Cannot redeclare exported variable 'analyzeJointStress'.
lib/prehab/prehab-preparation-engine.ts(966,3): error TS2484: Export declaration conflicts with exported declaration of 'analyzeJointStress'.
lib/prehab/prehab-preparation-engine.ts(967,3): error TS2323: Cannot redeclare exported variable 'calculatePrehabDuration'.
lib/prehab/prehab-preparation-engine.ts(967,3): error TS2484: Export declaration conflicts with exported declaration of 'calculatePrehabDuration'.
lib/prehab/prehab-preparation-engine.ts(968,3): error TS2323: Cannot redeclare exported variable 'selectPrehabExercises'.
lib/prehab/prehab-preparation-engine.ts(968,3): error TS2484: Export declaration conflicts with exported declaration of 'selectPrehabExercises'.
lib/prehab/prehab-preparation-engine.ts(969,3): error TS2323: Cannot redeclare exported variable 'generateSafetyNotes'.
lib/prehab/prehab-preparation-engine.ts(969,3): error TS2484: Export declaration conflicts with exported declaration of 'generateSafetyNotes'.
lib/prehab/prehab-preparation-engine.ts(970,3): error TS2323: Cannot redeclare exported variable 'generatePrehabWarmup'.
lib/prehab/prehab-preparation-engine.ts(970,3): error TS2484: Export declaration conflicts with exported declaration of 'generatePrehabWarmup'.
lib/prehab/prehab-preparation-engine.ts(971,3): error TS2323: Cannot redeclare exported variable 'prehabToExerciseBlock'.
lib/prehab/prehab-preparation-engine.ts(971,3): error TS2484: Export declaration conflicts with exported declaration of 'prehabToExerciseBlock'.
lib/prehab/prehab-preparation-engine.ts(972,3): error TS2323: Cannot redeclare exported variable 'generateSkillFocusedPrehab'.
lib/prehab/prehab-preparation-engine.ts(972,3): error TS2484: Export declaration conflicts with exported declaration of 'generateSkillFocusedPrehab'.
